timestamp,ticker,feat_price,feat_dev,feat_rsi,feat_vol,feat_volatility,feat_trend,feat_dayofweek,feat_macd,feat_bb_pos,feat_gap,feat_nikkei_trend,feat_fear_index,feat_market_phase,label
2025-02-12,3092.T,1602.7,-0.13,55.72,1.01,40.18,1.01,2,-3.25,-2.07,0.7,1.27,15.14,1,0
2025-02-27,3092.T,1544.2,-3.71,30.94,0.53,17.95,1.01,3,-9.41,-57.66,-0.23,-1.95,14.43,1,0
2025-03-13,3092.T,1454.5,-6.28,35.69,1.4,29.87,0.98,3,-9.95,-85.56,0.02,-5.58,17.47,0,0
2025-03-28,3092.T,1457.9,-2.19,37.82,0.73,20.79,0.96,4,4.73,-34.73,-1.47,-2.97,18.3,1,0
2025-04-11,3092.T,1359.8,-5.26,40.12,1.46,46.06,0.95,4,-3.47,-102.47,-3.22,-8.71,56.52,0,1
2025-04-25,3092.T,1448.0,2.01,72.66,0.72,16.57,0.97,4,9.41,41.05,0.38,-3.81,57.77,0,0
2025-05-14,3092.T,1559.0,7.66,64.12,0.86,45.95,0.99,2,19.56,71.17,-0.06,13.53,13.92,2,0
2025-05-28,3092.T,1545.2,2.3,50.35,0.41,21.65,1.03,2,-3.05,26.97,0.86,5.65,11.56,2,0
2025-06-11,3092.T,1538.8,-0.66,44.03,0.8,18.34,1.04,2,-3.88,-20.87,0.73,0.77,13.17,1,0
2025-06-25,3092.T,1512.2,-1.3,46.58,1.1,17.26,1.02,2,-1.26,-57.51,-1.02,3.23,14.16,2,0
2025-07-09,3092.T,1513.2,-0.51,48.3,0.94,11.06,1.0,2,-1.98,-25.36,0.43,3.64,13.46,2,1
2025-07-24,3092.T,1553.6,2.36,62.89,1.09,20.96,0.99,3,4.16,98.68,0.35,7.41,16.71,2,0
2025-08-07,3092.T,1491.5,-0.62,46.62,0.66,22.36,0.99,3,-1.66,-20.3,0.5,3.11,17.18,2,0
2025-08-22,3092.T,1430.8,-3.62,42.11,0.74,28.76,0.99,4,-3.57,-88.01,-0.65,1.93,18.16,1,0
2025-09-05,3092.T,1384.9,-3.3,26.38,0.91,28.41,0.97,4,-2.76,-43.73,0.28,4.77,18.07,2,1
2025-09-22,3092.T,1402.7,-0.37,61.13,0.89,25.48,0.97,0,6.16,-6.65,0.32,6.71,13.39,2,0
2025-10-07,3092.T,1346.0,-2.84,31.97,1.14,23.08,0.97,1,-1.6,-59.92,0.86,11.47,20.27,2,0
2025-10-22,3092.T,1356.0,-0.65,51.74,0.63,29.34,0.98,2,0.99,-11.35,-0.22,8.38,26.94,2,0
2025-11-06,3092.T,1268.5,-4.8,44.99,0.8,33.51,0.98,3,-4.42,-98.41,-1.09,6.12,27.63,2,1
2025-11-20,3092.T,1279.0,-1.91,40.0,0.71,12.33,0.97,3,1.64,-41.29,0.59,1.05,26.82,1,1
2025-12-05,3092.T,1306.0,0.35,53.1,0.67,32.88,0.98,4,3.83,9.2,-0.15,-0.77,24.75,1,1
2025-12-19,3092.T,1359.5,3.44,61.94,1.49,23.36,1.0,4,6.68,86.73,-0.15,-0.64,20.37,1,0
2026-01-07,3092.T,1260.0,-3.88,32.98,1.03,18.34,1.0,2,-6.34,-102.02,-1.12,2.91,18.0,1,1
2026-01-22,3092.T,1230.0,-5.01,35.09,0.98,31.61,1.0,3,-5.27,-89.71,0.69,8.45,21.38,2,1
2026-02-05,3092.T,1172.0,-6.1,38.47,1.22,57.61,0.97,3,-9.51,-77.41,2.64,3.57,24.09,2,0
2026-02-20,3092.T,1080.5,-8.79,23.26,1.4,34.51,0.95,4,-4.99,-78.43,-1.39,5.84,24.67,2,1
2023-05-26,3099.T,1362.1,-3.45,43.58,0.99,32.53,1.02,4,-10.34,-79.39,-0.43,8.02,11.48,2,1
2023-06-09,3099.T,1353.6,-2.12,30.43,0.87,12.77,0.99,4,-2.53,-40.8,0.07,9.79,16.88,2,1
2023-06-23,3099.T,1400.2,2.21,60.1,0.93,23.13,0.98,4,6.76,54.43,0.03,6.03,19.08,2,0
2023-07-07,3099.T,1396.4,1.4,52.87,0.72,24.66,0.99,4,2.15,42.94,-0.48,0.38,17.44,1,0
2023-07-24,3099.T,1403.5,1.43,54.2,0.62,20.87,1.0,0,1.36,57.08,0.17,-0.25,16.61,1,1
2023-08-07,3099.T,1515.7,7.05,80.79,1.01,21.58,1.02,0,10.3,102.39,-0.0,-0.41,16.05,1,1
2023-08-22,3099.T,1608.9,6.2,61.03,0.59,45.73,1.05,1,-0.56,42.36,0.39,-2.58,15.27,1,0
2023-09-05,3099.T,1618.0,1.38,41.96,0.51,26.61,1.07,1,-8.16,17.22,-0.44,2.43,14.63,1,1
2023-09-20,3099.T,1631.8,0.13,63.78,0.6,18.45,1.05,2,-5.66,3.14,-0.03,3.66,14.97,2,1
2023-10-04,3099.T,1560.3,-4.63,31.64,1.62,31.19,1.02,2,-9.74,-130.11,-1.0,-7.6,15.99,0,1
2023-10-19,3099.T,1594.8,-2.27,46.73,0.81,27.19,1.0,3,-6.97,-63.71,-0.87,-4.82,21.7,0,0
2023-11-02,3099.T,1599.6,-0.39,45.42,1.05,26.6,0.99,3,2.95,-8.65,1.62,4.66,22.11,2,0
2023-11-17,3099.T,1670.5,3.93,62.21,0.77,30.13,0.99,4,9.42,77.25,-0.44,6.86,19.99,2,0
2023-12-04,3099.T,1614.4,-0.79,42.35,0.67,24.22,1.0,0,-4.46,-18.58,-0.58,4.01,15.23,2,0
2023-12-18,3099.T,1454.0,-9.46,21.82,0.97,28.75,1.0,0,-17.1,-118.32,-0.52,-2.46,15.19,1,1
2024-01-04,3099.T,1482.2,-2.89,32.36,0.84,21.46,0.97,3,2.44,-30.36,-0.0,0.17,17.93,1,1
2024-01-19,3099.T,1672.9,9.13,89.88,0.94,24.48,0.97,4,25.14,80.13,0.06,9.78,15.54,2,0
2024-02-02,3099.T,1738.5,8.39,66.95,2.21,28.17,1.01,4,5.4,77.85,0.77,8.62,15.32,2,1
2024-02-19,3099.T,2039.7,15.12,91.85,1.03,34.26,1.08,0,20.42,94.93,0.82,6.97,16.41,2,1
2024-03-05,3099.T,2115.4,9.84,80.14,0.62,24.4,1.1,1,-0.76,64.49,-0.72,10.9,16.0,2,1
2024-03-19,3099.T,2229.4,7.78,72.77,1.17,29.34,1.1,1,-3.95,106.13,-0.57,3.99,17.18,2,1
2024-04-03,3099.T,2360.7,6.56,77.23,0.57,32.93,1.09,2,-3.46,52.75,-0.74,-1.61,18.44,1,1
2024-04-17,3099.T,2250.1,-3.05,38.17,1.32,45.19,1.07,2,-26.6,-32.41,2.01,-5.1,17.57,0,1
2024-05-02,3099.T,2164.1,-5.82,30.97,1.3,35.67,1.03,3,-27.3,-65.13,-0.32,-3.08,21.12,0,1
2024-05-20,3099.T,2780.6,20.04,88.84,1.34,68.65,1.01,0,62.71,127.6,-0.02,2.92,19.56,1,1
2024-06-03,3099.T,3220.7,24.09,90.92,0.83,30.98,1.05,0,45.51,80.79,-0.49,1.8,15.07,1,0
2024-06-17,3099.T,3032.3,2.03,49.94,1.0,38.02,1.13,0,-27.37,12.61,0.09,-2.48,14.04,1,0
2024-07-01,3099.T,3045.8,0.83,38.42,1.28,45.35,1.11,0,-23.32,8.05,3.38,1.82,11.99,1,1
2024-07-16,3099.T,3337.7,7.37,77.85,0.67,47.78,1.05,1,25.45,47.82,-0.0,8.33,14.75,2,0
2024-07-30,3099.T,2968.5,-5.24,29.87,0.69,49.69,1.02,1,-54.68,-37.87,-1.57,-2.79,22.56,1,0
2024-08-14,3099.T,2344.3,-17.49,33.56,1.31,159.01,0.97,2,-46.11,-52.09,0.13,-11.71,66.48,0,1
2024-08-28,3099.T,2085.3,-13.98,33.9,0.63,46.59,0.88,2,-1.04,-53.35,-0.43,-0.4,66.81,1,1
2024-09-11,3099.T,2072.8,-6.08,32.31,0.66,30.26,0.84,2,19.76,-62.27,1.1,-2.26,24.18,1,1
2024-09-27,3099.T,2432.2,13.57,68.75,2.24,64.28,0.9,4,47.08,177.07,4.04,3.8,27.16,2,0
2024-10-11,3099.T,2309.2,5.37,58.75,0.47,84.79,0.98,4,21.33,54.33,-1.02,11.19,30.16,2,1
2024-10-28,3099.T,2256.9,0.56,40.4,0.94,62.04,1.02,0,-8.33,6.39,-0.32,-3.07,26.04,0,0
2024-11-12,3099.T,2200.8,-2.4,53.91,0.8,29.61,1.02,1,-2.32,-36.88,0.04,-0.58,19.19,1,0
2024-11-26,3099.T,2128.5,-3.37,35.54,0.65,32.77,0.99,1,-9.4,-73.05,0.25,-0.42,18.29,1,0
2024-12-10,3099.T,2218.9,1.34,52.52,0.62,45.05,0.99,1,12.99,23.93,1.17,-0.02,13.89,1,1
2024-12-24,3099.T,2395.6,7.46,58.69,0.72,23.9,1.0,1,19.88,83.48,-0.22,1.55,12.22,1,1
2025-01-14,3099.T,2387.3,-0.53,56.61,0.91,52.44,1.05,1,-15.93,-4.09,0.22,-2.27,16.96,1,0
2025-01-28,3099.T,2537.2,2.79,42.42,0.95,31.33,1.06,1,-2.72,30.38,0.81,-0.05,18.04,1,1
2025-02-12,3099.T,2396.1,-3.6,46.11,0.83,33.43,1.03,2,-23.18,-48.05,-0.93,1.27,15.14,1,1
2025-02-27,3099.T,2256.4,-7.08,25.27,0.73,32.54,1.0,3,-25.81,-62.34,0.31,-1.95,14.43,1,0
2025-03-13,3099.T,2137.8,-6.45,37.02,0.78,28.18,0.95,3,-6.42,-66.67,1.51,-5.58,17.47,0,1
2025-03-28,3099.T,2188.7,-0.54,47.51,1.01,32.07,0.94,4,13.33,-16.05,-0.25,-2.97,18.3,1,0
2025-04-11,3099.T,1770.7,-14.06,26.97,0.73,68.59,0.93,4,-29.01,-81.09,-3.42,-8.71,56.52,0,0
2025-04-25,3099.T,1795.9,-4.6,56.55,0.66,38.96,0.91,4,17.5,-21.26,0.03,-3.81,57.77,0,1
2025-05-14,3099.T,2069.5,15.01,98.1,2.02,21.87,0.91,2,46.92,132.25,4.34,13.53,13.92,2,1
2025-05-28,3099.T,2178.8,10.98,76.41,0.72,35.01,1.0,2,16.73,59.84,1.43,5.65,11.56,2,1
2025-06-11,3099.T,2333.2,9.46,62.3,2.15,40.09,1.08,2,2.04,95.46,2.24,0.77,13.17,1,0
2025-06-25,3099.T,2143.7,-2.74,49.77,0.77,21.88,1.08,2,-19.69,-56.13,-0.46,3.23,14.16,2,1
2025-07-09,3099.T,2142.2,-2.27,27.01,0.79,14.25,1.03,2,-12.2,-42.19,0.0,3.64,13.46,2,0
2025-07-24,3099.T,2224.4,3.12,66.61,0.99,30.29,0.99,3,8.87,74.62,0.25,7.41,16.71,2,0
2025-08-07,3099.T,2309.9,6.66,68.6,0.91,25.07,0.99,3,16.81,122.13,0.48,3.11,17.18,2,1
2025-08-22,3099.T,2533.1,10.72,79.73,0.92,46.12,1.03,4,21.65,89.69,0.58,1.93,18.16,1,0
2025-09-05,3099.T,2704.8,10.37,65.75,0.89,35.39,1.07,4,12.93,89.62,0.89,4.77,18.07,2,1
2025-09-22,3099.T,2899.2,8.55,76.07,0.84,35.98,1.09,0,2.43,69.09,0.56,6.71,13.39,2,0
2025-10-07,3099.T,2631.5,-4.67,33.16,1.06,33.18,1.08,1,-39.22,-57.76,-0.64,11.47,20.27,2,0
2025-10-22,3099.T,2512.5,-6.46,33.77,0.67,21.72,1.02,2,-25.29,-59.6,0.62,8.38,26.94,2,0
2025-11-06,3099.T,2396.5,-4.97,34.38,0.65,23.83,0.96,3,-8.1,-60.12,0.4,6.12,27.63,2,1
2025-11-20,3099.T,2304.5,-5.63,43.1,1.28,68.96,0.94,3,-6.12,-90.22,0.02,1.05,26.82,1,1
2025-12-05,3099.T,2374.5,-1.58,34.37,0.59,43.57,0.96,4,-0.11,-25.78,0.44,-0.77,24.75,1,1
2025-12-19,3099.T,2371.5,-0.8,40.3,0.79,22.12,0.98,4,3.28,-13.67,0.0,-0.64,20.37,1,0
2026-01-07,3099.T,2379.5,1.2,42.13,1.33,21.3,0.98,2,7.57,30.18,-0.63,2.91,18.0,1,1
2026-01-22,3099.T,2706.0,11.02,93.28,1.08,23.66,1.01,3,34.8,93.25,-0.09,8.45,21.38,2,0
2026-02-05,3099.T,2824.0,11.37,62.59,1.6,49.87,1.03,3,12.35,99.6,1.87,3.57,24.09,2,1
2026-02-20,3099.T,2984.5,7.44,77.37,0.49,48.47,1.08,4,5.09,46.72,-0.17,5.84,24.67,2,1
2023-05-26,3101.T,938.7,-1.68,26.36,0.78,14.01,1.01,4,-2.48,-60.18,-0.58,8.02,11.48,2,0
2023-06-09,3101.T,928.0,-1.96,29.57,1.13,14.36,1.0,4,-1.99,-47.89,0.28,9.79,16.88,2,1
2023-06-23,3101.T,936.8,-0.12,52.26,0.68,10.26,0.99,4,1.32,-4.53,0.1,6.03,19.08,2,1
2023-07-07,3101.T,1006.8,5.74,82.59,1.39,19.44,1.0,4,7.29,101.91,0.09,0.38,17.44,1,1
2023-07-24,3101.T,980.9,0.95,47.61,0.53,25.35,1.02,0,-2.97,17.24,0.62,-0.25,16.61,1,1
2023-08-07,3101.T,925.7,-6.21,41.03,3.49,32.83,1.03,0,-5.78,-139.15,-0.33,-0.41,16.05,1,1
2023-08-22,3101.T,945.6,-1.8,30.45,0.69,17.34,1.0,1,-2.56,-31.21,0.45,-2.58,15.27,1,1
2023-09-05,3101.T,1018.0,5.92,89.5,1.11,7.62,0.99,1,8.28,99.49,0.65,2.43,14.63,1,0
2023-09-20,3101.T,1030.9,4.5,73.97,1.13,13.19,1.01,2,3.35,59.82,0.09,3.66,14.97,2,0
2023-10-04,3101.T,928.9,-7.88,24.3,2.45,24.15,1.02,2,-12.48,-140.36,-1.03,-7.6,15.99,0,1
2023-10-19,3101.T,934.0,-4.97,22.22,0.7,17.05,1.01,3,-3.65,-55.62,-1.13,-4.82,21.7,0,1
2023-11-02,3101.T,947.0,0.03,53.41,0.78,21.14,0.97,3,2.74,0.59,0.79,4.66,22.11,2,0
2023-11-17,3101.T,973.9,3.29,57.98,0.71,23.21,0.97,4,4.48,129.24,-0.29,6.86,19.99,2,0
2023-12-04,3101.T,961.8,0.35,61.7,0.55,12.75,1.0,0,0.58,9.3,-0.58,4.01,15.23,2,1
2023-12-18,3101.T,951.6,-1.35,29.29,1.24,14.66,1.01,0,-3.0,-43.9,-0.49,-2.46,15.19,1,1
2024-01-04,3101.T,992.5,2.7,72.29,0.99,10.52,1.01,3,3.22,107.48,-0.0,0.17,17.93,1,1
2024-01-19,3101.T,1011.9,3.31,77.67,1.02,11.08,1.01,4,1.93,70.43,0.46,9.78,15.54,2,1
2024-02-02,3101.T,1015.6,1.17,53.26,0.94,25.36,1.02,4,-1.2,33.9,-0.55,8.62,15.32,2,0
2024-02-19,3101.T,1002.7,-0.76,47.08,0.56,32.57,1.02,0,-4.56,-23.52,0.19,6.97,16.41,2,1
2024-03-05,3101.T,1026.8,1.08,55.95,0.86,17.84,1.01,1,1.84,28.54,-0.09,10.9,16.0,2,1
2024-03-19,3101.T,1059.2,3.03,54.89,1.26,18.41,1.01,1,0.98,64.68,0.71,3.99,17.18,2,1
2024-04-03,3101.T,1057.1,0.29,57.08,0.83,22.44,1.02,2,-1.93,8.65,-0.54,-1.61,18.44,1,1
2024-04-17,3101.T,1049.5,-1.78,45.45,0.95,29.13,1.02,2,-2.11,-53.51,0.09,-5.1,17.57,0,1
2024-05-02,3101.T,1071.5,0.2,45.71,0.45,13.64,1.01,3,-0.73,6.98,-0.36,-3.08,21.12,0,0
2024-05-20,3101.T,1031.2,-3.19,38.18,0.9,17.22,1.0,0,-6.08,-79.01,0.56,2.92,19.56,1,0
2024-06-03,3101.T,1037.0,-1.07,39.31,0.78,17.67,0.99,0,1.38,-23.13,0.55,1.8,15.07,1,0
2024-06-17,3101.T,989.0,-2.87,24.35,1.31,15.67,0.97,0,-2.13,-66.89,0.29,-2.48,14.04,1,1
2024-07-01,3101.T,1013.0,0.2,60.0,0.9,9.11,0.98,0,3.75,5.39,0.19,1.82,11.99,1,0
2024-07-16,3101.T,999.5,-0.32,32.84,1.28,11.07,0.98,1,0.42,-16.05,-0.29,8.33,14.75,2,0
2024-07-30,3101.T,982.2,-1.71,42.31,0.87,15.57,0.99,1,-0.75,-62.49,-0.48,-2.79,22.56,1,0
2024-08-14,3101.T,922.7,-4.49,40.59,0.59,62.28,0.98,2,-2.95,-53.77,-0.31,-11.71,66.48,0,1
2024-08-28,3101.T,966.9,2.19,78.0,0.43,15.2,0.97,2,6.86,33.16,0.8,-0.4,66.81,1,0
2024-09-11,3101.T,917.9,-2.63,39.47,1.56,18.07,0.98,2,-1.68,-71.59,-0.51,-2.26,24.18,1,1
2024-09-27,3101.T,975.5,2.71,62.18,1.05,10.81,1.0,4,4.58,86.95,0.5,3.8,27.16,2,0
2024-10-11,3101.T,944.8,-0.39,46.15,0.67,14.81,1.0,4,-0.56,-13.62,0.0,11.19,30.16,2,0
2024-10-28,3101.T,926.6,-2.24,25.61,0.89,11.15,1.0,0,-2.84,-76.69,-0.21,-3.07,26.04,0,1
2024-11-12,3101.T,905.4,-3.14,34.57,0.78,15.67,0.99,1,-2.21,-100.04,0.0,-0.58,19.19,1,1
2024-11-26,3101.T,904.5,-1.36,30.38,0.94,10.09,0.98,1,0.58,-46.22,-0.0,-0.42,18.29,1,1
2024-12-10,3101.T,911.2,0.88,57.3,0.96,15.86,0.98,1,2.86,31.1,1.48,-0.02,13.89,1,1
2024-12-24,3101.T,909.3,0.87,64.37,0.8,13.99,0.99,1,0.77,37.49,0.11,1.55,12.22,1,1
2025-01-14,3101.T,910.2,0.03,58.46,0.92,9.27,1.0,1,0.11,0.98,0.11,-2.27,16.96,1,1
2025-01-28,3101.T,946.7,3.08,71.43,0.8,10.88,1.01,1,2.87,106.08,-0.2,-0.05,18.04,1,0
2025-02-12,3101.T,919.8,-0.57,46.61,2.25,22.73,1.01,2,-1.31,-22.33,0.82,1.27,15.14,1,1
2025-02-27,3101.T,940.0,0.99,59.81,0.71,15.32,1.01,3,-0.22,46.59,0.0,-1.95,14.43,1,1
2025-03-13,3101.T,941.0,0.73,58.33,0.95,15.97,1.01,3,0.49,36.19,-0.1,-5.58,17.47,0,1
2025-03-28,3101.T,961.0,1.75,58.61,1.7,7.87,1.01,4,1.12,62.98,-0.1,-2.97,18.3,1,0
2025-04-11,3101.T,834.0,-9.81,27.82,1.41,54.93,1.0,4,-13.41,-95.7,-2.7,-8.71,56.52,0,1
2025-04-25,3101.T,885.0,-0.52,64.89,0.55,13.15,0.97,4,5.51,-4.62,-0.11,-3.81,57.77,0,1
2025-05-14,3101.T,905.0,4.06,79.27,1.07,11.05,0.96,2,6.51,65.73,-0.44,13.53,13.92,2,0
2025-05-28,3101.T,897.0,1.34,52.78,0.99,15.9,0.99,2,0.98,42.89,0.79,5.65,11.56,2,1
2025-06-11,3101.T,907.0,1.48,81.67,0.76,7.21,1.01,2,1.78,52.12,-0.11,0.77,13.17,1,1
2025-06-25,3101.T,905.0,1.03,49.15,1.25,11.22,1.01,2,0.23,48.99,0.11,3.23,14.16,2,1
2025-07-09,3101.T,936.0,2.99,72.04,1.06,15.19,1.01,2,1.95,102.98,0.54,3.64,13.46,2,1
2025-07-24,3101.T,975.0,5.28,68.25,1.86,22.26,1.02,3,2.49,125.25,0.52,7.41,16.71,2,1
2025-08-07,3101.T,1037.0,7.96,88.24,3.71,14.48,1.03,3,5.6,115.53,0.2,3.11,17.18,2,1
2025-08-22,3101.T,1073.0,6.7,77.04,0.66,15.84,1.05,4,2.06,79.4,0.0,1.93,18.16,1,1
2025-09-05,3101.T,1147.0,8.08,84.46,1.35,12.86,1.06,4,3.32,107.99,0.53,4.77,18.07,2,0
2025-09-22,3101.T,1122.0,0.93,55.63,0.62,18.04,1.06,0,-7.62,12.66,-0.63,6.71,13.39,2,1
2025-10-07,3101.T,1142.0,0.31,44.5,0.86,26.34,1.05,1,-5.91,7.84,0.18,11.47,20.27,2,0
2025-10-22,3101.T,1135.0,0.41,61.49,1.28,21.67,1.02,2,-1.75,12.87,0.36,8.38,26.94,2,1
2025-11-06,3101.T,1142.0,0.73,56.0,1.31,26.2,1.0,3,-1.79,19.68,-0.27,6.12,27.63,2,1
2025-11-20,3101.T,1165.0,0.09,53.14,0.65,48.72,1.01,3,-3.08,1.4,1.39,1.05,26.82,1,1
2025-12-05,3101.T,1200.0,1.13,41.55,0.59,17.52,1.02,4,0.3,20.18,-0.9,-0.77,24.75,1,1
2025-12-19,3101.T,1217.0,1.26,56.6,1.03,16.86,1.02,4,-1.56,38.75,-0.08,-0.64,20.37,1,1
2026-01-07,3101.T,1293.0,5.15,73.03,1.4,14.85,1.02,2,4.01,117.11,-0.08,2.91,18.0,1,1
2026-01-22,3101.T,1338.0,5.1,69.04,0.96,22.56,1.03,3,2.15,70.97,1.22,8.45,21.38,2,1
2026-02-05,3101.T,1399.0,5.94,58.85,1.37,29.95,1.04,3,3.58,97.23,0.71,3.57,24.09,2,1
2026-02-20,3101.T,1595.0,11.83,79.3,0.88,38.5,1.07,4,13.39,75.02,-0.76,5.84,24.67,2,1
2023-05-26,3105.T,963.6,1.7,56.76,0.82,25.56,1.03,4,-0.22,40.79,0.19,8.02,11.48,2,0
2023-06-09,3105.T,977.1,1.62,48.8,1.07,28.64,1.02,4,-0.05,47.38,0.23,9.79,16.88,2,1
2023-06-23,3105.T,1018.2,3.14,61.03,0.75,20.21,1.03,4,1.67,53.74,-0.31,6.03,19.08,2,1
2023-07-07,3105.T,1112.0,7.13,69.38,0.92,39.98,1.04,4,7.4,68.34,-0.49,0.38,17.44,1,0
2023-07-24,3105.T,1113.9,3.32,51.59,0.59,15.3,1.05,0,-3.16,41.24,1.16,-0.25,16.61,1,0
2023-08-07,3105.T,1079.9,-2.26,45.3,0.82,15.85,1.05,0,-7.5,-66.32,-0.94,-0.41,16.05,1,0
2023-08-22,3105.T,992.8,-6.47,21.94,0.33,45.61,1.0,1,-8.44,-63.35,0.28,-2.58,15.27,1,0
2023-09-05,3105.T,1024.9,0.91,64.98,0.86,17.05,0.96,1,5.57,10.86,0.82,2.43,14.63,1,0
2023-09-20,3105.T,1011.6,1.22,63.45,1.03,15.29,0.96,2,3.46,42.44,0.32,3.66,14.97,2,1
2023-10-04,3105.T,958.4,-5.24,36.42,1.45,29.94,0.99,2,-3.33,-136.45,-1.2,-7.6,15.99,0,1
2023-10-19,3105.T,993.7,-1.5,38.6,1.17,20.68,1.0,3,-0.21,-38.45,-1.28,-4.82,21.7,0,1
2023-11-02,3105.T,1016.2,1.42,53.36,1.09,22.67,1.0,3,1.79,40.64,0.86,4.66,22.11,2,0
2023-11-17,3105.T,1020.3,1.33,53.61,0.92,18.71,1.0,4,1.82,55.7,0.0,6.86,19.99,2,0
2023-12-04,3105.T,996.9,-1.07,39.01,1.1,14.79,1.0,0,-2.01,-43.96,-0.28,4.01,15.23,2,1
2023-12-18,3105.T,997.8,-0.75,49.37,1.12,17.69,1.0,0,-1.13,-36.15,-0.51,-2.46,15.19,1,1
2024-01-04,3105.T,1067.5,5.16,79.22,0.9,11.62,1.0,3,6.69,109.74,0.39,0.17,17.93,1,1
2024-01-19,3105.T,1109.4,5.12,74.34,0.49,19.25,1.02,4,2.42,60.36,0.93,9.78,15.54,2,1
2024-02-02,3105.T,1143.0,3.74,56.0,0.8,16.75,1.05,4,-0.22,71.81,0.21,8.62,15.32,2,1
2024-02-19,3105.T,1172.4,2.81,58.35,0.77,60.98,1.05,0,-2.34,45.09,0.73,6.97,16.41,2,1
2024-03-05,3105.T,1154.2,-0.88,41.3,0.58,24.52,1.04,1,-6.65,-16.16,-0.41,10.9,16.0,2,0
2024-03-19,3105.T,1143.0,-0.83,29.85,1.0,20.44,1.01,1,-3.95,-15.56,-0.29,3.99,17.18,2,0
2024-04-03,3105.T,1104.8,-2.67,49.5,1.07,20.65,0.99,2,-2.99,-62.85,-0.72,-1.61,18.44,1,1
2024-04-17,3105.T,1075.4,-4.3,32.25,0.83,20.88,0.98,2,-2.88,-133.33,-0.25,-5.1,17.57,0,1
2024-05-02,3105.T,1100.6,-0.7,40.7,0.95,15.74,0.98,3,2.36,-18.41,-0.8,-3.08,21.12,0,0
2024-05-20,3105.T,1052.1,-3.35,37.09,0.68,26.35,0.98,0,-3.7,-70.32,-0.09,2.92,19.56,1,0
2024-06-03,3105.T,1023.2,-3.27,29.06,1.18,16.23,0.97,0,-1.3,-46.27,0.55,1.8,15.07,1,0
2024-06-17,3105.T,1018.1,-0.67,50.67,0.91,21.03,0.96,0,5.02,-16.06,0.09,-2.48,14.04,1,1
2024-07-01,3105.T,1033.5,1.6,59.31,1.28,14.84,0.97,0,3.57,63.81,0.98,1.82,11.99,1,0
2024-07-16,3105.T,1052.0,2.49,53.6,1.09,24.23,0.99,1,2.74,113.37,0.64,8.33,14.75,2,0
2024-07-30,3105.T,1033.5,0.18,54.6,0.65,19.26,1.01,1,-0.62,7.25,-0.64,-2.79,22.56,1,0
2024-08-14,3105.T,901.3,-8.79,33.97,0.83,92.11,0.98,2,-10.43,-62.98,-0.34,-11.71,66.48,0,1
2024-08-28,3105.T,925.0,-2.23,63.32,0.83,28.98,0.96,2,4.75,-18.39,-0.29,-0.4,66.81,1,0
2024-09-11,3105.T,853.4,-6.03,11.78,1.32,17.62,0.94,2,-3.72,-108.61,-0.21,-2.26,24.18,1,1
2024-09-27,3105.T,935.4,4.21,66.55,1.32,16.67,0.96,4,9.38,67.21,0.85,3.8,27.16,2,0
2024-10-11,3105.T,932.6,3.4,64.78,0.81,22.52,0.99,4,4.58,47.46,-0.0,11.19,30.16,2,0
2024-10-28,3105.T,915.5,-0.64,35.72,0.76,15.78,1.01,0,-3.11,-17.51,0.06,-3.07,26.04,0,0
2024-11-12,3105.T,862.6,-5.56,33.75,1.14,26.23,1.01,1,-6.46,-108.64,-0.16,-0.58,19.19,1,0
2024-11-26,3105.T,847.5,-3.56,16.75,0.78,11.79,0.98,1,-0.6,-48.73,0.22,-0.42,18.29,1,0
2024-12-10,3105.T,832.1,-1.62,42.01,0.81,16.41,0.96,1,1.7,-32.27,0.95,-0.02,13.89,1,1
2024-12-24,3105.T,831.2,-0.2,59.76,1.05,12.9,0.96,1,2.14,-9.0,0.16,1.55,12.22,1,1
2025-01-14,3105.T,839.8,0.17,56.7,0.99,18.03,0.99,1,2.16,4.84,-0.06,-2.27,16.96,1,1
2025-01-28,3105.T,862.4,1.39,53.23,0.74,15.48,1.01,1,1.3,38.08,-0.51,-0.05,18.04,1,0
2025-02-12,3105.T,864.8,1.14,48.52,2.62,17.96,1.01,2,-0.62,51.44,1.21,1.27,15.14,1,1
2025-02-27,3105.T,885.4,2.27,67.82,0.49,28.28,1.01,3,1.66,58.77,-0.3,-1.95,14.43,1,0
2025-03-13,3105.T,887.8,1.44,59.59,0.45,19.93,1.01,3,0.31,37.3,-0.61,-5.58,17.47,0,1
2025-03-28,3105.T,907.1,1.67,57.86,1.5,16.15,1.02,4,1.32,42.24,-1.4,-2.97,18.3,1,0
2025-04-11,3105.T,782.4,-9.54,32.96,0.89,78.25,1.0,4,-13.08,-70.48,-5.47,-8.71,56.52,0,1
2025-04-25,3105.T,811.2,-1.46,68.44,0.83,16.52,0.96,4,4.67,-10.15,0.24,-3.81,57.77,0,1
2025-05-14,3105.T,874.1,8.54,92.33,1.38,12.6,0.95,2,9.87,97.75,-0.36,13.53,13.92,2,1
2025-05-28,3105.T,882.8,4.49,76.06,1.16,12.95,1.0,2,2.0,58.75,0.56,5.65,11.56,2,1
2025-06-11,3105.T,885.8,1.38,56.77,0.82,19.5,1.04,2,-1.97,40.67,-0.1,0.77,13.17,1,1
